Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-10-17,120.580002,120.849998,120.160004,120.290001,109.332878,17119500,663
2016-10-18,121.519997,121.580002,120.660004,120.980003,109.960037,19158900,664
2016-10-19,121.169998,121.949997,120.5,121.489998,110.423569,18477400,665
2016-10-20,121.139999,122,120.410004,121.129997,110.096352,20485600,666
2016-10-21,120.260002,121.370003,120.099998,121.07,110.041832,21093700,667
2016-10-24,122.040001,122.610001,121.449997,121.839996,110.741699,15421600,668
2016-10-25,121.809998,121.989998,120.599998,120.93,109.914589,16459800,669
2016-10-26,120.110001,121,119.459999,119.730003,108.823883,24975300,670
2016-10-27,120.120003,120.139999,118.089996,118.360001,107.578682,29525700,671
2016-10-28,118.309998,119.029999,117.75,118.029999,107.278748,35473700,672
2016-10-31,118.18,118.639999,117.800003,118.5,107.70594,20311800,673
2016-11-01,118.660004,118.699997,116.279999,117.050003,106.388,34147200,674
2016-11-02,116.870003,117,115.389999,115.559998,105.033714,29859900,675
2016-11-03,115.910004,116.239998,114.879997,115,104.524742,22717500,676
2016-11-04,115.300003,116.900002,115.050003,115.739998,105.197334,35237200,677
2016-11-07,118,118.82,117.709999,118.57,107.769562,32370900,678
2016-11-08,118.300003,119.459999,117.709999,118.879997,108.051315,26196800,679
2016-11-09,118.080002,122.830002,118.050003,122.540001,111.377922,77416800,680
2016-11-10,124.260002,125.400002,122.620003,124.5,113.159393,83440700,681
2016-11-11,125.029999,127.720001,124.550003,127.360001,115.758888,95612800,682
2016-11-14,128.949997,130.259995,128.389999,129.149994,117.385803,83119400,683
2016-11-15,128.850006,129.889999,128.300003,129.550003,117.749397,38704500,684
2016-11-16,129.25,130,129.029999,129.539993,117.740295,42325500,685
2016-11-17,129.949997,130.830002,129.75,130.300003,118.431076,42576900,686
2016-11-18,130.690002,131.089996,130.300003,130.990005,119.058235,41380600,687
2016-11-21,131.309998,132,130.610001,131.600006,119.612671,32293100,688
2016-11-22,132.119995,132.899994,131.669998,132.800003,120.703369,39681500,689
2016-11-23,132.479996,133.649994,132.100006,133.630005,121.457764,37939200,690
2016-11-25,133.729996,134.100006,133.539993,134.070007,121.857666,13373400,691
2016-11-28,133.970001,134,132.149994,132.330002,120.276184,32505700,692
2016-11-29,132.509995,133.089996,132.100006,132.259995,120.212517,27993700,693
2016-11-30,132.919998,133.089996,131.5,131.610001,119.62175,32491200,694
2016-12-01,132.25,132.550003,130.289993,130.970001,119.040062,39815900,695
2016-12-02,130.940002,131.470001,130.520004,130.899994,118.976425,24054100,696
2016-12-05,131.970001,133.330002,131.889999,133.149994,121.021461,27547100,697
2016-12-06,133.520004,134.910004,132.740005,134.589996,122.330307,27820000,698
2016-12-07,134.589996,136.179993,134.179993,135.899994,123.520996,31825800,699
2016-12-08,136.25,138.210007,135.800003,138.039993,125.466049,49048900,700
2016-12-09,138.399994,138.820007,137.75,138.309998,125.711426,34313500,701
2016-12-12,137.949997,138.570007,136.509995,136.850006,124.384476,34592900,702
2016-12-13,137.529999,138.050003,136.240005,136.860001,124.39357,32624600,703
2016-12-14,136.419998,137.350006,134.809998,135.149994,122.83931,45923700,704
2016-12-15,135.369995,137.139999,134.960007,136.160004,123.757317,41352500,705
2016-12-16,136.350006,137.529999,135.630005,135.910004,123.530067,39348200,706
2016-12-19,136.039993,137.190002,135.910004,136.800003,124.339035,33393900,707
2016-12-20,137.279999,138.210007,136.990005,137.960007,125.393341,31753600,708
2016-12-21,137.850006,138.149994,137.009995,137.059998,124.575302,23215900,709
2016-12-22,136.559998,136.75,134.809998,135.320007,123.501114,34737900,710
2016-12-23,135.460007,136.119995,135.270004,136.039993,124.158226,17081400,711
2016-12-27,136.229996,137.300003,136.210007,136.649994,124.714958,13571700,712
2016-12-28,136.889999,136.979996,134.830002,135.25,123.437256,22712400,713
2016-12-29,135.289993,136.259995,134.690002,135.369995,123.546768,21312900,714
2016-12-30,135.600006,135.630005,134.399994,134.850006,123.072197,28399300,715
2017-01-03,136.490005,136.830002,134.5,135.520004,123.683693,29792400,716
2017-01-04,136.050003,137.960007,136.009995,137.779999,125.746269,34499400,717
2017-01-05,137.490005,137.759995,135.509995,136.190002,124.295166,30286900,718
2017-01-06,136.410004,136.710007,135.679993,135.690002,123.838806,23436000,719
2017-01-09,135.539993,135.720001,134.5,134.800003,123.026527,24077900,720
2017-01-10,135,136.380005,134.759995,136.089996,124.203865,21684900,721
2017-01-11,136.229996,136.789993,135.419998,136.330002,124.422905,27428800,722
2017-01-12,136.160004,136.220001,133.589996,135.279999,123.464584,41844200,723
2017-01-13,135.649994,136.970001,135.649994,136.259995,124.359016,27784500,724
2017-01-17,135.600006,135.690002,134.130005,134.410004,122.670616,28197800,725
2017-01-18,134.759995,134.940002,133.949997,134.850006,123.072197,21289700,726
2017-01-19,135.139999,135.440002,133.169998,133.75,122.06823,34105900,727
2017-01-20,133.75,134.880005,133.75,134.440002,122.697975,29286100,728
2017-01-23,134.029999,134.679993,133.119995,133.880005,122.18689,20537000,729
2017-01-24,134.339996,136.279999,134.220001,135.929993,124.0578,34313800,730
2017-01-25,137.059998,137.550003,136.949997,137.210007,125.226021,29127300,731
2017-01-26,137.339996,137.5,136.419998,136.660004,124.724083,22255600,732
2017-01-27,136.770004,137.039993,135.649994,136.190002,124.295166,19467800,733
2017-01-30,135.229996,135.240005,133.240005,134.289993,122.561043,40464400,734
2017-01-31,133.869995,135.559998,133.479996,135.229996,123.419014,32945000,735
2017-02-01,136.220001,136.869995,134.699997,135.149994,123.345985,30010500,736
2017-02-02,135.300003,135.669998,134.490005,134.809998,123.035652,19935700,737
2017-02-03,135.990005,136.979996,135.509995,136.869995,124.915726,24534100,738
2017-02-06,136.399994,136.779999,135.429993,135.839996,123.9757,23691500,739
2017-02-07,135.820007,136.470001,134.770004,135.240005,123.428108,30342200,740
2017-02-08,135.240005,135.240005,133.889999,135,123.209061,32956900,741
2017-02-09,135,137.25,135,136.899994,124.943169,28267600,742
2017-02-10,137.789993,138.369995,137.199997,137.940002,125.892288,27287600,743
2017-02-13,138.770004,139.210007,138.089996,138.300003,126.220871,23245100,744
2017-02-14,137.940002,138.949997,137.610001,138.759995,126.640656,27145000,745
2017-02-15,138.190002,139.770004,138.070007,139.589996,127.398209,20253500,746
2017-02-16,139.460007,139.839996,138.210007,139.199997,127.042236,24613600,747
2017-02-17,138.449997,139.160004,138.25,139.110001,126.960136,26703200,748
2017-02-21,139.380005,140.320007,139.380005,140.199997,127.954926,21353500,749
2017-02-22,140,140.020004,139.25,139.580002,127.389046,14890800,750
2017-02-23,139.960007,140.009995,137.690002,138.75,126.631538,24596200,751
2017-02-24,137.460007,138.649994,137.300003,138.649994,126.540237,24512300,752
2017-02-27,138.339996,140,138.210007,140,127.772369,28269000,753
2017-02-28,139.380005,139.479996,137.759995,137.839996,125.801018,40184100,754
2017-03-01,139.649994,140.860001,139.520004,140.360001,128.100906,35719800,755
2017-03-02,140.330002,140.360001,138.639999,138.75,126.631538,25937000,756
2017-03-03,138.800003,139.419998,137.880005,138.649994,126.540237,30989800,757
2017-03-06,137.779999,137.970001,136.990005,137.699997,125.673218,23892100,758
2017-03-07,137.399994,137.740005,136.610001,136.800003,124.851891,29711300,759
2017-03-08,137.279999,137.619995,135.779999,135.899994,124.030479,34115100,760
2017-03-09,135.830002,136.490005,134.889999,135.360001,123.537636,35223800,761
2017-03-10,136.289993,136.309998,134.839996,135.960007,124.085205,39516600,762
2017-03-13,135.649994,136.789993,135.649994,136.279999,124.37735,21295000,763
2017-03-14,135.75,135.830002,134.559998,135.630005,123.784042,30037800,764
2017-03-15,136.289993,138.020004,135.970001,137.729996,125.70063,31230400,765
2017-03-16,138.220001,138.509995,137.559998,137.910004,125.864937,25306600,766
2017-03-17,138.139999,138.729996,137.309998,138.460007,126.366882,33324600,767
2017-03-20,138.279999,138.520004,137.369995,137.860001,125.819244,19091200,768
2017-03-21,138.509995,138.600006,133.919998,133.970001,122.269005,61869000,769
2017-03-22,133.710007,134.309998,132.779999,134,122.296402,46332600,770
2017-03-23,134,135.699997,133.639999,134.779999,123.008278,37764600,771
2017-03-24,134.949997,135.470001,133.860001,134.490005,123.097076,33514400,772
2017-03-27,132.759995,135.070007,132.399994,134.740005,123.325882,35596700,773
2017-03-28,134.279999,135.899994,134.139999,135.789993,124.286926,26891900,774
2017-03-29,135.699997,136.490005,135.300003,136.229996,124.689667,22119500,775
2017-03-30,136.320007,137.380005,136.259995,137.259995,125.632393,25792900,776
2017-03-31,137.419998,138.169998,136.940002,137.479996,125.833794,29434300,777
2017-04-03,137.970001,138.100006,135.600006,136.029999,124.506615,38834900,778
2017-04-04,135.929993,136.550003,135.350006,135.869995,124.360153,25642600,779
2017-04-05,136.830002,137.429993,134.080002,134.330002,122.950615,44968800,780
2017-04-06,134.539993,135.630005,133.830002,135.580002,124.094757,41012100,781
2017-04-07,135.210007,136.029999,134.75,135.520004,124.039833,24300200,782
2017-04-10,135.470001,136.850006,135.160004,135.820007,124.31443,22779900,783
2017-04-11,135.270004,136.919998,135.080002,136.899994,125.30294,32589200,784
2017-04-12,136.639999,136.699997,134.919998,135.039993,123.600502,25700800,785
2017-04-13,134.880005,135.369995,133.660004,133.720001,122.392273,30207000,786
2017-04-17,134.070007,135.320007,133.679993,135.289993,123.829315,18278800,787
2017-04-18,134.720001,135.460007,134.160004,135.320007,123.85675,24553300,788
2017-04-19,135.690002,136.960007,135.539993,135.789993,124.286926,34627600,789
2017-04-20,136.339996,137.669998,136.149994,137.520004,125.870399,31934400,790
2017-04-21,137.240005,137.550003,136.710007,137.210007,125.586632,29386000,791
2017-04-24,139.080002,139.339996,138.490005,138.919998,127.151802,33836900,792
2017-04-25,140.240005,140.880005,140.089996,140.270004,128.38739,32751700,793
2017-04-26,140.169998,141.820007,140.130005,140.990005,129.046463,41669200,794
2017-04-27,141.339996,141.800003,140.479996,140.949997,129.009827,23004300,795
2017-04-28,141.029999,141.169998,139.039993,139.059998,127.27993,31113900,796
2017-05-01,139.639999,140.289993,138.779999,139.860001,128.012161,20925200,797
2017-05-02,139.979996,140.339996,138.690002,139.149994,127.362289,17993900,798
2017-05-03,138.490005,138.759995,137.690002,138.289993,126.57515,27050300,799
2017-05-04,138.529999,138.729996,137.110001,138.100006,126.401283,25799100,800
2017-05-05,138.690002,138.990005,137.529999,138.990005,127.215828,23806500,801
2017-05-08,138.660004,138.979996,137.759995,138.410004,126.684982,16680000,802
2017-05-09,138.589996,138.830002,137.779999,138.350006,126.630081,23988400,803
2017-05-10,138.039993,139.479996,137.860001,139.210007,127.417229,19791500,804
2017-05-11,138.669998,138.830002,136.979996,138.240005,126.529404,28617300,805
2017-05-12,137.710007,137.889999,137.160004,137.509995,125.861267,24111200,806
2017-05-15,137.979996,139.25,137.979996,138.580002,126.840576,31132200,807
2017-05-16,138.970001,139.039993,137.619995,138.630005,126.886383,18520900,808
2017-05-17,136.330002,137.039993,134.75,134.889999,123.463165,50791200,809
2017-05-18,134.570007,135.899994,134.229996,135.380005,123.911652,44805100,810
2017-05-19,135.639999,136.759995,135.419998,136.029999,124.506615,44450500,811
2017-05-22,136.259995,137.199997,136.160004,136.949997,125.348648,20062700,812
2017-05-23,137.289993,137.690002,136.350006,137.399994,125.760551,16681400,813
2017-05-24,137.509995,138.029999,136.830002,137.490005,125.842896,21256000,814
2017-05-25,138.139999,138.610001,137.199997,137.580002,125.925293,22804200,815
2017-05-26,137.380005,137.789993,136.779999,137.539993,125.888664,20047300,816
2017-05-30,137.119995,137.440002,136.220001,136.460007,124.900177,25544100,817
2017-05-31,136.839996,136.919998,134.639999,136.320007,124.772064,34345400,818
2017-06-01,136.720001,139,136.270004,138.949997,127.179237,44618600,819
2017-06-02,139.449997,141.020004,139.050003,139.850006,128.002991,46680200,820
2017-06-05,139.960007,140.110001,138.949997,138.979996,127.206703,20808900,821
2017-06-06,138.110001,139.660004,137.809998,138.850006,127.087723,25460900,822
2017-06-07,138.860001,139.529999,138.490005,138.979996,127.206703,20542200,823
2017-06-08,138.979996,141.460007,138.740005,140.880005,128.94577,33956400,824
2017-06-09,141.460007,142.899994,140.699997,141.610001,129.613876,56979400,825
2017-06-12,141.660004,141.990005,140.889999,141.380005,129.403381,34665500,826
2017-06-13,141.800003,142.309998,141.470001,142.100006,130.062408,22046800,827
2017-06-14,142.029999,142.039993,140.449997,141.259995,129.293549,33021900,828
2017-06-15,139.690002,140.979996,139.690002,140.539993,128.634537,27376800,829
2017-06-16,140.029999,140.220001,139.279999,140.190002,128.314224,35608400,830
2017-06-19,140.559998,141.580002,140.509995,141.229996,129.266129,25163300,831
2017-06-20,140.880005,140.970001,139.699997,139.800003,127.957222,20111900,832
2017-06-21,140.050003,140.800003,139.220001,139.449997,127.636894,23351400,833
2017-06-22,139.369995,140.389999,139.009995,139.979996,128.121994,17917200,834
2017-06-23,140.139999,141.080002,139.550003,140.910004,128.97319,20772500,835
2017-06-26,141.089996,141.529999,140.199997,141.080002,129.128799,22988300,836
2017-06-27,141.100006,141.619995,139.75,139.839996,127.993843,24610100,837
2017-06-28,140.669998,142.259995,140.399994,141.979996,129.952621,25085400,838
2017-06-29,142.240005,142.350006,139.649994,141.139999,129.183701,38794900,839
2017-06-30,141.25,141.669998,140.770004,140.919998,128.982361,22798500,840
2017-07-03,141.339996,142.5,141.300003,142.100006,130.062408,12968200,841
2017-07-05,141.699997,141.850006,140.699997,141.589996,129.595627,21865500,842
2017-07-06,139.929993,140.470001,138.830002,139.139999,127.903313,30563400,843
2017-07-07,139.429993,140.679993,139.179993,140.490005,129.144257,20511000,844
2017-07-10,139.919998,140.889999,139.369995,139.880005,128.583511,17206000,845
2017-07-11,139.779999,140.380005,138.979996,140.289993,128.960388,16192900,846
2017-07-12,141.050003,142.220001,141.009995,141.369995,129.953217,19358600,847
2017-07-13,141.199997,141.559998,140.380005,141.490005,130.063507,16559300,848
2017-07-14,141.100006,142.300003,141.100006,141.729996,130.284119,15465300,849
2017-07-17,141.600006,142.460007,141.259995,142.059998,130.587479,15374600,850
2017-07-18,141.539993,141.869995,141.039993,141.690002,130.247345,16653300,851
2017-07-19,141.880005,143.139999,141.880005,143.100006,131.543457,16985500,852
2017-07-20,143.119995,143.520004,142.800003,143.199997,131.635437,17047800,853
2017-07-21,143.009995,143.330002,142.25,142.550003,131.037872,21662700,854
2017-07-24,142.309998,142.820007,141.970001,142.75,131.221741,16694000,855
2017-07-25,143.619995,144.25,143.210007,144.050003,132.416748,21066400,856
2017-07-26,144.149994,144.149994,143.050003,143.25,131.681396,13574900,857
2017-07-27,143.479996,143.679993,141.550003,142.339996,130.844833,24355800,858
2017-07-28,142.020004,142.360001,141.470001,141.960007,130.495514,19933300,859
2017-07-31,142.220001,142.380005,140.970001,141.509995,130.081909,16417700,860
2017-08-01,142.169998,142.199997,140.970001,141.779999,130.330124,19835900,861
2017-08-02,141.589996,141.820007,139.729996,140.229996,128.905243,19934300,862
2017-08-03,140.440002,140.539993,139.160004,139.529999,128.261765,19624900,863
2017-08-04,139.910004,140.320007,139.490005,140.210007,128.886871,16473500,864
2017-08-07,140.440002,140.850006,139.710007,140.440002,129.098328,9176200,865
2017-08-08,140.410004,141.789993,139.690002,140,128.693832,27248700,866
2017-08-09,139.119995,139.389999,138.279999,138.789993,127.581551,26534300,867
2017-08-10,138.279999,138.279999,136.259995,136.270004,125.265045,40983500,868
2017-08-11,136.210007,136.740005,135.770004,136.470001,125.448914,32779600,869
2017-08-14,137.259995,138.589996,137.229996,138.539993,127.351723,21710900,870
2017-08-15,138.800003,138.820007,137.339996,137.399994,126.303787,16646000,871
2017-08-16,137.669998,138.389999,137.210007,137.440002,126.340584,21858600,872
2017-08-17,136.979996,137.690002,134.919998,134.929993,124.033264,32722900,873
2017-08-18,134.470001,135.460007,134.119995,134.919998,124.024086,42401900,874
2017-08-21,134.690002,135.020004,134.139999,134.830002,123.94136,21504100,875
2017-08-22,135.259995,136.449997,135.139999,136.289993,125.283463,25170600,876
2017-08-23,135.529999,136.570007,135.210007,136.070007,125.0812,18381900,877
2017-08-24,136.639999,136.929993,136.020004,136.490005,125.467308,15726600,878
2017-08-25,136.880005,137.309998,136.419998,136.880005,125.82579,17163000,879
2017-08-28,137.369995,137.610001,136.770004,137.460007,126.35894,16333300,880
2017-08-29,136.490005,137.809998,136.229996,137.490005,126.386528,20277600,881
2017-08-30,137.360001,138.509995,137.25,138.369995,127.195473,15915500,882
2017-08-31,138.910004,139.940002,138.669998,139.729996,128.445633,29260600,883
2017-09-01,139.979996,140.630005,139.729996,140.520004,129.171844,17412500,884
2017-09-05,140.630005,140.889999,138.580002,139.169998,127.930878,21908400,885
2017-09-06,139.740005,140,139.080002,139.460007,128.197433,18399700,886
2017-09-07,139.589996,139.690002,138.589996,139.110001,127.875732,18159800,887
2017-09-08,138.929993,139.770004,138.619995,139.220001,127.97683,21870500,888
2017-09-11,140.389999,140.919998,140.229996,140.679993,129.318939,22617700,889
2017-09-12,141.039993,141.690002,140.820007,141.539993,130.109482,22679600,890
2017-09-13,141.410004,142.220001,141.320007,141.960007,130.495514,25052500,891
2017-09-14,141.779999,142.160004,141.419998,141.830002,130.376053,18353800,892
2017-09-15,141.639999,142.470001,141.550003,142.410004,130.909241,23184000,893
2017-09-18,142.619995,143.809998,142.600006,143.380005,131.800888,24427400,894
2017-09-19,143.570007,143.690002,143.089996,143.380005,131.800888,16346300,895
2017-09-20,143.529999,144.020004,143.259995,143.839996,132.223724,20244700,896
2017-09-21,144.020004,144.259995,143.479996,143.690002,132.085861,17395900,897
2017-09-22,143.669998,144.669998,143.559998,144.300003,132.646637,25203000,898
2017-09-25,144.270004,144.940002,143.690002,144.5,132.830429,30012800,899
2017-09-26,144.289993,145.149994,144.179993,144.610001,133.253387,28238100,900
2017-09-27,145.630005,147.860001,145.160004,147.440002,135.861099,66351700,901
2017-09-28,147.25,148.059998,146.779999,147.830002,136.22052,29291400,902
2017-09-29,147.919998,148.429993,147.740005,148.179993,136.542969,21738700,903
2017-10-02,148.309998,150,148.080002,150,138.220032,29772400,904
2017-10-03,150.110001,150.330002,149.330002,150.330002,138.524155,28372800,905
2017-10-04,150.089996,150.610001,149.389999,149.850006,138.081879,22024700,906
2017-10-05,150.289993,150.630005,149.869995,150.259995,138.459641,22538500,907
2017-10-06,149.710007,150.339996,149.570007,150.050003,138.266159,19350800,908
2017-10-09,150.190002,150.679993,149.179993,149.429993,137.694885,13981300,909
2017-10-10,149.929993,150.289993,149.410004,149.860001,138.091064,21951900,910
2017-10-11,149.940002,150.190002,149.460007,149.75,137.989685,15137100,911
2017-10-12,149.460007,150.009995,149.020004,149.639999,137.888306,17185600,912
2017-10-13,149.919998,149.990005,149.229996,149.369995,137.639557,15464400,913
2017-10-16,149.610001,150.350006,149.029999,149.240005,137.51976,20653100,914
2017-10-17,149.270004,149.770004,148.5,148.809998,137.123535,18046800,915
2017-10-18,149.5,149.910004,149.080002,149.520004,137.777802,20541700,916
2017-10-19,148.770004,149.330002,148.169998,149.289993,137.565872,17164900,917
2017-10-20,150.309998,150.410004,149.860001,149.979996,138.201645,25224500,918
2017-10-23,150.149994,150.149994,148.699997,148.860001,137.169586,14676400,919
2017-10-24,149.389999,149.779999,149.039993,149.169998,137.455261,17527700,920
2017-10-25,148.940002,149,147.220001,148.449997,136.79184,27235300,921
2017-10-26,148.940002,149.339996,148.509995,148.759995,137.077454,15205900,922
2017-10-27,148.880005,149.910004,148.300003,149.789993,138.026581,32744100,923
2017-10-30,148.880005,149.449997,147.389999,148.210007,136.570663,30524800,924
2017-10-31,148.789993,149.830002,148.639999,149.259995,137.538193,22449400,925
2017-11-01,150.5,150.529999,147.440002,148.270004,136.625977,31585500,926
2017-11-02,148.240005,149.229996,147.720001,148.710007,137.031372,28176600,927
2017-11-03,148.479996,148.960007,148.059998,148.610001,136.93927,22312700,928
2017-11-06,148.75,149.380005,148.389999,148.779999,137.095932,15576800,929
2017-11-07,148.800003,148.850006,146.539993,147,135.455704,29549300,930
2017-11-08,146.660004,147.449997,145.839996,147.199997,135.639969,30682500,931
2017-11-09,146.270004,147.389999,145.279999,146.679993,135.160797,40144400,932
2017-11-10,146.710007,147.100006,146.350006,146.570007,135.059448,17823700,933
2017-11-13,145.929993,146.820007,145.5,146.610001,135.096298,14680000,934
2017-11-14,146.059998,146.490005,145.589996,146.210007,134.727753,19682200,935
2017-11-15,145.350006,146.210007,144.5,145.630005,134.193253,23925200,936
2017-11-16,146.210007,148.399994,146.190002,147.770004,136.165222,25889000,937
2017-11-17,147.25,149.029999,147.169998,148.449997,136.79184,25816700,938
2017-11-20,148.759995,149.580002,148.330002,149.529999,137.787048,22793000,939
2017-11-21,150.199997,151.289993,150.059998,151.089996,139.224472,29392300,940
2017-11-22,151.279999,151.770004,150.860001,150.889999,139.040176,14136600,941
2017-11-24,151.210007,151.369995,150.770004,150.949997,139.095474,6816300,942
2017-11-27,151.300003,151.619995,150.440002,150.490005,138.6716,18416900,943
2017-11-28,151.020004,152.970001,150.660004,152.860001,140.855499,35898300,944
2017-11-29,153.339996,154.210007,152.949997,153.369995,141.325424,38234200,945
2017-11-30,154.100006,154.550003,153.279999,153.649994,141.583389,32230700,946
2017-12-01,153.020004,153.710007,148.75,153.020004,141.002914,62734800,947
2017-12-04,154.899994,155.410004,152.300003,152.449997,140.477722,36366800,948
2017-12-05,151.399994,152.960007,150.919998,150.929993,139.077057,29667200,949
2017-12-06,150.369995,151.190002,149.949997,150.220001,138.422806,21273800,950
2017-12-07,151.309998,151.889999,150.020004,151.270004,139.390366,29675200,951
2017-12-08,152.149994,152.279999,151.279999,151.410004,139.519333,20832400,952
2017-12-11,151.429993,152.130005,151.020004,151.350006,139.464066,26654100,953
2017-12-12,151.699997,151.929993,150.820007,150.880005,139.030975,25854800,954
2017-12-13,150.809998,152.710007,150.809998,151.779999,139.860275,30082600,955
2017-12-14,151.850006,152.199997,149.639999,150.100006,138.31218,32882600,956
2017-12-15,151.050003,153.25,150.580002,152.240005,140.284149,42851600,957
2017-12-18,153.669998,154.720001,153.460007,154.300003,142.182388,22714300,958
2017-12-19,154.75,154.770004,152.820007,153.080002,141.058197,24313600,959
2017-12-20,153.75,153.940002,152.839996,153.380005,141.334641,19042800,960
2017-12-21,153.240005,154.020004,153.080002,153.470001,141.953445,16772600,961
2017-12-22,153.380005,153.389999,152.800003,153.190002,141.694458,13599400,962
2017-12-26,153,153.429993,152.899994,153.279999,141.77771,11949600,963
2017-12-27,153.210007,153.949997,152.809998,153.130005,141.638931,15949900,964
2017-12-28,153.240005,153.75,153.009995,153.729996,142.193954,10167300,965
2017-12-29,154.149994,154.149994,152.389999,152.460007,141.019241,21006500,966
2018-01-02,153.199997,153.970001,152.460007,153.899994,142.351135,20489600,967
2018-01-03,153.869995,154.460007,153.520004,154.059998,142.499191,21836600,968
2018-01-04,154.970001,155.149994,154.020004,154.470001,142.878403,14207100,969
2018-01-05,154.880005,154.979996,153.940002,154.789993,143.174408,19883900,970
2018-01-08,154.729996,155.270004,153.5,155.029999,143.396393,18457300,971
2018-01-09,155.240005,155.5,154.729996,154.820007,143.202133,16571300,972
2018-01-10,154.470001,155.169998,153.919998,154.839996,143.220627,18516800,973
2018-01-11,155.070007,157.660004,154.979996,157.5,145.68103,26522400,974
2018-01-12,157.679993,158.860001,157.470001,158.160004,146.291504,24089800,975
2018-01-16,158.860001,159.410004,155.800003,156.139999,144.42308,27704700,976
2018-01-17,156.800003,157.940002,156.279999,157.619995,145.792038,18571600,977
2018-01-18,157.220001,157.5,156.389999,156.539993,144.793076,17903600,978
2018-01-19,156.729996,158.690002,156.550003,158.600006,146.698456,31040900,979
2018-01-22,158.399994,159.449997,158.309998,159.449997,147.484695,12702400,980
2018-01-23,159.240005,160.300003,158.669998,159.960007,147.956421,16904600,981
2018-01-24,160.360001,160.630005,158.399994,158.970001,147.040695,20340900,982
2018-01-25,159.639999,159.919998,158.210007,159.029999,147.096207,20290900,983
2018-01-26,159.529999,159.690002,158.770004,159.600006,147.623444,16120300,984
2018-01-29,159.059998,159.860001,158.619995,158.699997,146.79097,18293300,985
2018-01-30,157.660004,158.220001,156.729996,157.179993,145.385056,24533800,986
2018-01-31,157.740005,158.419998,155.919998,156.360001,144.626572,27468900,987
2018-02-01,155.729996,157.210007,155.529999,156.850006,145.079803,21413000,988
2018-02-02,156.130005,156.149994,153.509995,153.830002,142.286407,33314100,989
2018-02-05,152.669998,153.789993,147.860001,147.919998,136.819916,52622200,990
2018-02-06,145.529999,150.369995,144.240005,149.690002,138.457108,69232400,991
2018-02-07,149.610001,150.789993,148.610001,149.839996,138.595825,37101000,992
2018-02-08,149.990005,150,145.440002,145.440002,134.526001,44704500,993
2018-02-09,146.759995,147.940002,142.5,146.770004,135.75618,53315300,994
2018-02-12,146.919998,148.919998,145.479996,148.160004,137.041931,36213900,995
2018-02-13,147.380005,148.789993,146.899994,148.479996,137.337891,25021200,996
2018-02-14,147.630005,151.520004,147.179993,151.149994,139.80751,36286900,997
2018-02-15,152.220001,152.869995,150.559998,152.800003,141.333679,23773600,998
2018-02-16,152.610001,154.289993,152.539993,153.339996,141.833191,27973900,999
2018-02-20,152.550003,153.770004,151.669998,152.080002,140.667725,24046200,1000
2018-02-21,152.419998,154.809998,152.009995,152.240005,140.815704,26735500,1001
2018-02-22,152.809998,154.029999,151.910004,152,140.59375,16340000,1002
2018-02-23,152.979996,154.020004,152.149994,153.979996,142.42514,18065200,1003
2018-02-26,154.529999,155.259995,153.470001,154.990005,143.359344,15267700,1004
2018-02-27,155.179993,155.880005,152.75,152.759995,141.296738,18125500,1005
2018-02-28,153.139999,153.600006,150.309998,150.350006,139.067612,29951800,1006
2018-03-01,150.050003,151.570007,148.380005,149.949997,138.697601,38943200,1007
2018-03-02,148.710007,152.75,148.399994,152.350006,140.917465,31842300,1008
2018-03-05,151.820007,154.259995,151.470001,153.710007,142.175461,19603700,1009
2018-03-06,154.429993,155.389999,152.800003,155.369995,143.710876,17304000,1010
2018-03-07,154.460007,156.929993,154.220001,156.740005,144.978058,22684600,1011
2018-03-08,156.899994,157.470001,155.5,156.419998,144.682114,23391300,1012
2018-03-09,157.309998,159,156.869995,158.919998,146.994461,24927200,1013
2018-03-12,159.25,159.649994,158.490005,159.199997,147.253448,15310100,1014
2018-03-13,160,160.300003,158.139999,158.460007,146.569,17757200,1015
2018-03-14,159.220001,159.389999,157.410004,157.710007,145.875229,18097500,1016
2018-03-15,158.100006,158.139999,156.369995,156.919998,145.144531,14172100,1017
2018-03-16,156.979996,158.270004,156.75,157.800003,145.958496,36000300,1018
2018-03-19,157.169998,157.210007,154.449997,156.279999,144.552582,25663000,1019
2018-03-20,156.669998,157.020004,155.770004,156.240005,144.515579,11418500,1020
2018-03-21,156.320007,158.259995,156.199997,157.149994,145.357285,22213500,1021
2018-03-22,155.660004,156.619995,153.309998,153.350006,142.169907,29774800,1022
2018-03-23,153.559998,153.940002,150,150.050003,139.11055,35744100,1023
2018-03-26,152.089996,153.380005,150.429993,153.330002,142.151428,28442400,1024
2018-03-27,153.660004,153.699997,149.710007,150.360001,139.397964,32820600,1025
2018-03-28,150.740005,151.350006,149.389999,150.309998,139.351593,26510900,1026
2018-03-29,151.080002,153.100006,150.75,151.830002,140.760742,22617700,1027
2018-04-02,151.520004,152.070007,147.179993,148.130005,137.330521,35040700,1028
2018-04-03,149.020004,150.600006,148.300003,150.25,139.29599,29857800,1029
2018-04-04,148.5,152.580002,148.270004,152.160004,141.066681,29619700,1030
2018-04-05,153.039993,153.610001,152.320007,153.419998,142.234833,17301600,1031
2018-04-06,152.369995,153.399994,149.149994,150.360001,139.397964,25762700,1032
2018-04-09,151.399994,152.600006,150.419998,150.539993,139.564774,18997000,1033
